Id,Public uid,Title,Title short1,Title short2,Title short3,Title en,Public url,Twitter account,Twitter hash tag,Cours,Sex,Sequel,City code,City name,Thumbnail url,Year,Season,Created at,Updated at,Public uid [Companies]
193,d52a5965cf6a95905a28,青春×機関銃,-,-,-,-,http://www.tbs.co.jp/anime/aoharu/,aoharu_anime,aoharu_anime,0,women,0,0,-,https://m.media-amazon.com/images/I/51mcsRtzHQL._AC_UL320_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
194,9af47d732bda19d0f249,城下町のダンデライオン,ダンデライオン,-,-,-,http://www.tbs.co.jp/anime/dande/,dande_anime,dande_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/81jr9uNnHcL._AC_UL320_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
195,3156762054be2bc8f053,うしおととら,うしおととら,-,-,-,http://ushitora.tv/,Ushitora_TV,ushitora,0,men,0,0,-,https://m.media-amazon.com/images/I/81xcF-EIdCL._AC_UL320_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
196,a5ac2ea302aa42812921,ミス・モノクローム-The Animation-(第2期),ミス・モノクローム,モノクローム,-,-,http://www.starchild.co.jp/special/miss_monochrome_anime/,monochro_staff,モノクローム,0,men,2,0,-,https://m.media-amazon.com/images/I/71NVdW9A15L._AC_UL320_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
197,6b004d196120c47e7e8e,うーさーのその日暮らし 夢幻編,うーさーのその日暮らし,-,-,-,http://wooser.tv/,PR_wooser,うーさー,0,men,3,0,-,https://m.media-amazon.com/images/I/71PSJ7ZpOaL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
198,389abbaf3f29088d560e,わかば＊ガール,わかばガール,-,-,-,http://wakabagirl.com/,wakaba_anime,wakaba_girl,0,men,0,0,-,https://m.media-amazon.com/images/I/71YqrCFFSWL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
199,d26b4d2ed4614b18f584,Classroom☆Crisis,クラ☆クラ,-,-,-,http://www.classroom-crisis.com/,clcr_project,cc_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/81NI1DU1x4L._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
200,138277e5ca6c780b95ba,デュラララ!!×2 転,デュラララ!!,デュラララ,-,-,http://www.durarara.com/,drrr_anime,drrr_anime,0,women,3,0,-,https://m.media-amazon.com/images/I/81hT-Ta32TL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
201,c12984593ccdf13d9c80,WORKING!!!,WORKING,ワーキン,-,-,http://www.wagnaria.com/,Wagnaria,wagnaria,0,men,3,0,-,https://m.media-amazon.com/images/I/71iIN4oHVaL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
202,81ddab5749e69d15b18e,六花の勇者,六花の勇者,-,-,-,http://rokka-anime.jp/,rokka_anime,rokka_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/817LecWq32L._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
203,e25ac8f455d25384ac05,VENUS PROJECT ―CLIMAX―,VENUS PROJECT,-,-,-,http://vproject.jp/anime/,formula_venus,F_VENUS,0,men,0,0,-,-,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
204,9eefeb2a4eee6befbc4b,ワカコ酒,ワカコ酒,-,-,-,http://www.wakakozake.jp/,anime_wakakozak,ワカコ酒,0,men,0,0,-,https://m.media-amazon.com/images/I/81ihz0ZsSUL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
205,b51a617083101be30624,ゴッドイーター,ゴッドイーター,-,-,-,http://anime.godeater.jp/,god_eater_anime,GEanime,0,men,0,0,-,https://m.media-amazon.com/images/I/81SoP3-gcuL._AC_UY327_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
206,03e35fd5bbd92f14e67b,ガッチャマン クラウズ インサイト,ガッチャマン クラウズ,ガッチャマン,-,-,http://www.ntv.co.jp/GC_insight/,GATCHAMANCrowds,クラウズ,0,men,2,0,-,https://m.media-amazon.com/images/I/81V5cLhLOBL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
207,c691bac01a97842797d7,To LOVEる-とらぶる-ダークネス 2nd,To LOVEる-とらぶる-ダークネス,とらぶる,-,-,http://www.j-toloveru.com/,toloveru_com,toloveru_d,0,men,2,0,-,https://m.media-amazon.com/images/I/51ZeeBU9ESL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
208,22c7a4070f42996063e0,赤髪の白雪姫,赤髪の白雪姫,-,-,-,http://clarines-kingdom.com/,akagami_anime,akagami_anime,0,women,0,0,-,https://m.media-amazon.com/images/I/91+arRxcK8L._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
209,d853f80a9855dc3c8cad,てーきゅう(第5期),てーきゅう,-,-,-,http://te-kyu.com/,te_kyu,てーきゅう,0,men,5,0,-,https://m.media-amazon.com/images/I/71f87LQHxmL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
210,f0e2e9028d8aef4731e5,実は私は,実は私は,-,-,-,http://jitsuwata.tv/,jitsuwata_anime,jw_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/91vNmdEA8fL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
211,c7d02b33e5002978a0b6,のんのんびより りぴーと,のんのんびより,-,-,-,http://www.nonnontv.com/,nonnontv,なのん,0,men,2,0,-,https://m.media-amazon.com/images/I/811W80z+uHL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
212,d744274275221f96c6c7,ミリオンドール,ミリオンドール,-,-,-,http://milliondoll.com/,million_doll,ミリオンドール,0,men,0,0,-,https://m.media-amazon.com/images/I/81w6GsdWPAL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
213,d877f8c6a57584e2e032,それが声優！,それが声優,-,-,-,http://soregaseiyu.com/,soresei_anime,それが声優,0,men,0,0,-,https://m.media-amazon.com/images/I/91RM-MoQvgL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
214,064582a83f926f5b742c,ビキニ・ウォリアーズ,ビキニ・ウォリアーズ,-,-,-,http://bikini-warriors.com/anime/,bikiniwarriors,ビキニウォリアーズ,0,men,0,0,-,https://m.media-amazon.com/images/I/81o9yUC1IwL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
215,e4a5e04b09831fd88f85,空戦魔導士候補生の教官,空戦魔導士,-,-,-,http://ku-sen.jp/,kusen_official,kusen,0,men,0,0,-,https://m.media-amazon.com/images/I/91YMKjpJMqL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
216,fbc650fe553f8a157867,干物妹！うまるちゃん,うまるちゃん,-,-,-,http://umaru-ani.me/,umaru_anime,umaru_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/81x5tJ0BMfL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
217,cbf1e0e719f4fb195846,がっこうぐらし,がっこうぐらし,-,-,-,http://gakkougurashi.com/index.html,gakkou_gurashi,がっこうぐらし,0,men,0,0,-,https://m.media-amazon.com/images/I/819xOcj3CqL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
218,f77dcea4e269e21604ac,だんちがい,だんちがい,-,-,-,http://www.dreamcreation.co.jp/danchigai/,anime_danchi,だんちがい,0,men,0,0,-,https://m.media-amazon.com/images/I/81H7Fu03orL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
219,175ed9de3b445b6bb7a0,アイドルマスター シンデレラガールズ 2nd SEASON,シンデレラガールズ,デレマス,モバマス,-,http://imas-cinderella.com/,imas_anime,imas_cg,0,men,2,0,-,https://m.media-amazon.com/images/I/716A0hLc-JL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
220,1b94dce9c0f892b9cdb7,Fate/kaleid liner プリズマイリヤ ツヴァイ ヘルツ！,プリズマイリヤ,-,-,-,http://anime.prisma-illya.jp/,prisma_illya,prisma_illya,0,men,3,0,-,https://m.media-amazon.com/images/I/81KQofrCjVL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
221,acc3da312221aa06b4aa,GATE 自衛隊 彼の地にて、斯く戦えり,ゲート,GATE,-,-,http://www.gate-anime.com/,gate_anime,gate_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/81k3KIswzEL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
222,49407c11cbef2752da7c,ドラゴンボール超,ドラゴンボール,-,-,-,http://www.toei-anim.co.jp/tv/dragon_s/,DB_super2015,ドラゴンボール,0,men,4,0,-,https://m.media-amazon.com/images/I/91FgnQqJxbL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
223,221b7f7ffadfdbe8411f,枕男子,枕男子,-,-,-,http://makuranodanshi.com/,makuranodanshi,枕男子,0,women,0,0,-,https://m.media-amazon.com/images/I/71AxTzOZ8LL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
224,8cccaeecdcecc2e6e53a,純情ロマンチカ3,純情ロマンチカ,-,-,-,http://suzukisan.info/,marukawashoten,純ロマ,0,women,3,0,-,https://m.media-amazon.com/images/I/71vTMZ1T+vL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
225,e220bcbaefb9a510f309,モンスター娘のいる日常,モン娘,-,-,-,http://monmusu.tv/,monmusu_tv,モン娘,0,men,0,0,-,https://m.media-amazon.com/images/I/81Po8-auOcL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
226,ead7237181f3de4f569c,GANGSTA.,ギャングスタ,-,-,-,http://gangsta-project.com/,GANGSTA_Project,ギャングスタ,0,men,0,0,-,https://m.media-amazon.com/images/I/81MGfrBkxxL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
227,9a987e375091fa1cf203,Charlotte(シャーロット),シャーロット,-,-,-,http://charlotte-anime.jp/,Charlotte_AB_,シャーロット,0,men,0,0,-,https://m.media-amazon.com/images/I/81Xx4IvE-oL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
228,40b6106058758e07469f,監獄学園(プリズンスクール),プリズンスクール,-,-,-,http://prison-anime.com/,prison_anime,プリズン,0,men,0,0,-,https://m.media-amazon.com/images/I/71GWSz0XxiL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
229,3869b13e994d225d246b,アクエリオンロゴス,アクエリオンロゴス,-,-,-,http://aqlogos.com/,AQlogos,aqlogos,0,men,0,0,-,https://m.media-amazon.com/images/I/810qgiXy6rL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
230,8e1926919e6799efeba8,下ネタという概念が存在しない退屈な世界,下セカ,-,-,-,http://www.shimoseka.com/top.html,shimoseka,shimoseka,0,men,0,0,-,https://m.media-amazon.com/images/I/71ac2q2mEmL._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
231,bea5177d05b7bf7f1118,戦姫絶唱シンフォギアGX,シンフォギア,-,-,-,http://www.symphogear-gx.com/,SYMPHOGEAR,symphogear,0,men,3,0,-,https://m.media-amazon.com/images/I/81o66JdRR1L._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
232,e00e72dfc814dc2ff0bb,ヘタリア The World Twinkle,ヘタリア,-,-,-,http://hetalia.com/twt/,animehetalia,ヘタリア,0,women,6,0,-,https://m.media-amazon.com/images/I/71mZTvZ70ML._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
233,7a664eccee90f23f5eb6,オーバーロード,オーバーロード,-,-,-,http://overlord-anime.com/,over_lord_anime,overlord_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/81fypTNlsML._AC_UL480_FMwebp_QL65_.jpg,2015,summer,2022/10/22 2:57,2022/10/22 2:57,
234,913c40264d04597b5039,"DIABOLIK LOVERS MORE,BLOOD",DIABOLIK LOVERS,-,-,-,http://anime-dialover.com/dlmb/,anime_dialover,アニラヴァ,0,women,0,0,-,-,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
235,c034a36ce20577b00c35,ヤング ブラック・ジャック,ブラック・ジャック,ブラックジャック,-,-,http://www.tbs.co.jp/anime/ybj/,anime_ybj,anime_ybj,0,men,0,0,-,https://m.media-amazon.com/images/I/81mFbqQ8vTL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
236,4185ff4002fd9c15d8d0,ルパン三世,ルパン三世,-,-,-,http://lupin-new-season.jp/,lupinIII_4th,lupinIII_4th,0,men,4,0,-,https://m.media-amazon.com/images/I/81RsZ9Bf+fL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
237,b521cc9d722eaded4ea2,ランス・アンド・マスクス,ランスアンドマスクス,-,-,-,http://www.tbs.co.jp/anime/lance/,anime_lance,lanmas,0,men,0,0,-,https://m.media-amazon.com/images/I/81mesdnWLFL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
238,8deb2ada23dcd9c4b8fc,ハッカドール THE あにめ～しょん,ハッカドール,-,-,-,http://hackadoll-anime.com/,Hackadoll_anime,ハッカアニメ,0,men,0,0,-,-,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
239,da20b4bd45feffa14af4,影鰐 KAGEWANI,影鰐,KAGEWANI,-,-,http://kagewani.com/,anime_kagewani,KAGEWANI,0,men,0,0,-,https://m.media-amazon.com/images/I/71DRgXYtM-L._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
240,f9d59da8d51a40a40728,ヘヴィーオブジェクト,ヘヴィーオブジェクト,-,-,-,http://heavyobject.net/,ho_anime,heavyobject,0,men,0,0,-,https://m.media-amazon.com/images/I/71I36g8v5CL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
241,d19d428b6f80cc478df8,ノラガミ ARAGOTO,ノラガミ,-,-,-,http://noragami-anime.net/,noragami_pr,ノラガミ,0,women,2,0,-,https://m.media-amazon.com/images/I/81o4gL4CFDL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
242,47d40a875f3660c502ff,K RETURN OF KINGS,-,-,-,-,http://k-project-come-back.jpn.com/,anime_k11,anime_k,0,women,2,0,-,https://m.media-amazon.com/images/I/91vsWyThKtL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
243,6f573862abbb300cd420,蒼穹のファフナー EXODUS(2期),蒼穹のファフナー EXODUS,蒼穹のファフナー,-,-,http://fafner-exodus.jp/,fafnerproject,fafner,0,men,2,0,-,https://m.media-amazon.com/images/I/81QHLukf9JL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
244,7ea3959476135de25e91,金田一少年の事件簿R(2期),金田一少年の事件簿R,金田一少年の事件簿,金田一,-,http://www.ytv.co.jp/kindaichi_r/,animekindaichiR,kindaichi,0,men,2,0,-,https://m.media-amazon.com/images/I/71fPl1a7KCL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
245,7e0a562e6af992989888,学戦都市アスタリスク,アスタリスク,-,-,-,http://asterisk-war.com/,asterisk_war,asteriskwar,0,men,0,0,-,https://m.media-amazon.com/images/I/810GMeEduZL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
246,31225dfb63702dcd8a56,落第騎士の英雄譚,落第騎士,-,-,-,http://www.ittoshura.com/,ittoshura,cav_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/813jrssJUCL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
247,401d1a3363d214be320f,終物語,madogatari,-,-,-,http://www.monogatari-series.com/owarimonogatari/,nisioisin_anime,madogatari,0,men,6,0,-,https://m.media-amazon.com/images/I/71F0GNhpNyL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
248,58d6df3ec552e734d90e,うたわれるもの 偽りの仮面,うたわれるもの,-,-,-,http://utawarerumono.jp/,UtawareOfficial,うたわれ,0,men,0,0,-,https://m.media-amazon.com/images/I/91VsRC8exrL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
249,f52e91fe11f1577d5b2f,進撃！巨人中学校,巨人中学校,-,-,-,http://kyojinchu.tv/,anime_kyojinchu,kyojinchu,0,men,0,0,-,https://m.media-amazon.com/images/I/81CCDnjQDWL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
250,6186b6833af85c91af97,ハイキュー!! セカンドシーズン,ハイキュー!!,ハイキュー,-,-,http://www.j-haikyu.com/anime/index.html,animehaikyu_com,hq_anime,0,women,2,0,-,https://m.media-amazon.com/images/I/81Ks0uALbKL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
251,6f259b5edfe6899e500e,機動戦士ガンダム 鉄血のオルフェンズ,鉄血のオルフェンズ,オルフェンズ,-,-,http://g-tekketsu.com/,g_tekketsu,g_tekketsu,0,men,0,0,-,https://m.media-amazon.com/images/I/81CZ8WbX5sL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
252,c9fee1d9a31bbd8b097d,温泉幼精ハコネちゃん,ハコネちゃん,-,-,-,http://www.hakone-chan.jp/,onsenyosei,ハコネちゃん,0,men,0,0,-,https://m.media-amazon.com/images/I/71uCcXyXGnL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
253,a74eca5a6bd9e22612bb,雨色ココア Rainy Colorへようこそ！(第2期),雨色ココア,-,-,-,http://rainycocoa.jp/anime/,rainy_cocoa,雨色ココア,0,women,2,0,-,https://m.media-amazon.com/images/I/71TbfscaQzL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
254,f854db18db5373c3e123,小森さんは断れない！,小森さんは断れない,-,-,-,http://komori-anime.com/,komori_anime,komori_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/71LeuLUOc1L._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
255,ae5f638160e13721fd04,コメット・ルシファー,コメットルシファー,-,-,-,http://comet-lucifer.jp/,cometlucifer,cometlucifer,0,men,0,0,-,https://m.media-amazon.com/images/I/81Pb2QUY7dL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
256,cdbaa03470891a43e9dd,コンクリート・レボルティオ～超人幻想～,コンクリート・レボルティオ,レボルティオ,-,-,http://concreterevolutio.com/,conrevoinfo,コンレボ,0,men,0,0,-,https://m.media-amazon.com/images/I/81QRBRCC3EL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
257,ab487e5fe38d0c3acc02,ワンパンマン,ワンパンマン,-,-,-,http://onepunchman-anime.net/,opm_anime,onepunchman,0,men,0,0,-,https://m.media-amazon.com/images/I/814O7VNdr7L._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
258,2d3ef518cddb12823101,スタミュ,スタミュ,-,-,-,http://hstar-mu.com/,hstar_mu,スタミュ,0,women,0,0,-,https://m.media-amazon.com/images/I/81QAkm8misL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
259,4f587b2d604757ad9190,てーきゅう 6期,てーきゅう,-,-,-,http://te-kyu.com/,te_kyu,てーきゅう,0,men,6,0,-,https://m.media-amazon.com/images/I/71weCEet1oL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
260,1e0fcda23b34fcbb604b,おそ松さん,おそ松,-,-,-,http://osomatsusan.com/,osomatsu_PR,おそ松さん,0,men,0,0,-,https://m.media-amazon.com/images/I/819SL6q5MNL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
261,292086dde180f7d7e24c,ゆるゆり さん☆ハイ！,ゆるゆり,-,-,-,http://yuruyuri.com/3hai/,anime_yuruyuri,yuruyuri,0,men,3,0,-,https://m.media-amazon.com/images/I/81yhAdj3XTL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
262,4b56561895bcd1bbf0f4,緋弾のアリアAA,緋弾のアリア,-,-,-,http://ariaaa.tv/,ariaAA_anime,ariaaa,0,men,2,0,-,https://m.media-amazon.com/images/I/914qjBm0yjL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
263,6421577cff4ce091fe8f,DD北斗の拳2,DD北斗の拳,-,-,-,http://ddhokuto.com/,DDhokuto_anime,DD北斗の拳,0,men,2,0,-,https://m.media-amazon.com/images/I/71gj2CsKHHL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
264,391302bf66f007613816,北斗の拳イチゴ味,北斗の拳イチゴ味,-,-,-,http://www.hikanukobinukaeriminuteiounitousouhanainodaaaaa.com/,hokuto_15aji,北斗の拳イチゴ味,0,men,0,0,-,https://m.media-amazon.com/images/I/81Iqemz22aL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
265,35852b768381f4ec322c,俺がお嬢様学校に「庶民サンプル」としてゲッツ♥された件,庶民サンプル,-,-,-,http://syominsample-anime.jp/,anime_syomin,syomin_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/81MJfec0CxL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
266,6a6dc9aa17942f94281c,Dance with Devils,ダンデビ,-,-,-,http://dwd-anime.com/,DwD_info,ダンデビ,0,women,0,0,-,https://m.media-amazon.com/images/I/71tid++H51L._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
267,2416bac178c8a7611b6b,不思議なソメラちゃん,ソメラちゃん,-,-,-,http://www.dreamcreation.co.jp/somera/,anime_somera,ソメラ,0,men,0,0,-,https://m.media-amazon.com/images/I/71a6uFbSLML._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
268,5ceff51b5a28d0df7eeb,櫻子さんの足下には死体が埋まっている,櫻子さん,-,-,-,http://sakurakosan.jp/,SakurakoKujo,櫻子さん,0,men,0,0,-,https://m.media-amazon.com/images/I/91QeiTX-s+L._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
269,6d00011897be4755e975,対魔導学園35試験小隊,35小隊,-,-,-,http://35shoutai.jp/,35shoutai_info,35小隊,0,men,0,0,-,https://m.media-amazon.com/images/I/71ebS1oXinL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
270,8b4a8c9887c51ec0cf5d,すべてがFになる THE PERFECT INSIDER,すべてがFになる,-,-,-,http://www.f-noitamina.com/,f_noitamina,すべてがFになる,0,men,0,0,-,https://m.media-amazon.com/images/I/71apce3aIOL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
271,48a704c01518279e4d08,新妹魔王の契約者 BURST,新妹魔王の契約者,新妹魔王,-,-,http://anime-shinmaimaou.com/,shinmaimaou,shinmaimaou,0,men,2,0,-,https://m.media-amazon.com/images/I/91vTvVrtUSL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
272,aeca0ad27c0e7c2edc08,ご注文はうさぎですか？？,ご注文はうさぎですか,ごちうさ,-,-,http://www.gochiusa.com/,usagi_anime,gochiusa,0,men,2,0,-,https://m.media-amazon.com/images/I/819+4ip9YSL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
273,e644991e004d98d54f2a,終わりのセラフ 名古屋決戦編,終わりのセラフ,-,-,-,http://owarino-seraph.jp/index.html,owarino_seraph,終わりのセラフ,0,women,2,0,-,https://m.media-amazon.com/images/I/81rJvLiT6jL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
274,b4f734351f0688bc4ec3,ヴァルキリードライヴ マーメイド,ヴァルキリードライヴ,-,-,-,http://valkyriedrive.jp/anime/,valkyriedrive,vdproject,0,men,0,0,-,https://m.media-amazon.com/images/I/810aZVTDkAL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
275,9de9312ca8d79a1ce81b,ワールドトリガー 逃亡者編,ワールドトリガー,-,-,-,http://www.tv-asahi.co.jp/worldtrigger/,Anime_W_Trigger,ワールドトリガー,0,women,2,0,-,https://m.media-amazon.com/images/I/71uz3eGJ9jL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
276,154dd58a5cb2a7ec1cdf,血液型くん！3,血液型くん！,-,-,-,http://ketsuekigatakun.com/,ketsuekigatakun,血液型くん,0,women,3,0,-,https://m.media-amazon.com/images/I/515jlMwBayL._AC_UL480_FMwebp_QL65_.jpg,2015,fall,2022/10/22 2:57,2022/10/22 2:57,
277,1c0c789c5819eea90dae,機動戦士ガンダム サンダーボルト,サンダーボルト,-,-,-,http://gundam-tb.net/,gundam_tb,gundam_tb,0,men,0,0,-,https://m.media-amazon.com/images/I/815yltvax8L._AC_UL480_FMwebp_QL65_.jpg,2016,winter,2022/10/22 2:57,2022/10/22 2:57,
278,cb150ce0822948556fed,プリンス・オブ・ストライド オルタナティブ,プリスト,-,-,-,http://pos-a.jp/,posa_anime,プリスト,0,women,0,0,-,https://m.media-amazon.com/images/I/91uijOrHj+L._AC_UL480_FMwebp_QL65_.jpg,2016,winter,2022/10/22 2:57,2022/10/22 2:57,
279,f9a84ac9495544ba61c2,無彩限のファントム・ワールド,ファントム・ワールド,-,-,-,http://phantom-world.com/,anime_PW,phantom,0,men,0,0,-,https://m.media-amazon.com/images/I/91uijOrHj+L._AC_UL480_FMwebp_QL65_.jpg,2016,winter,2022/10/22 2:57,2022/10/22 2:57,
